no.fibres,mean.prob,median.prob,sd.prob,Q3,Q1,margin,ci.lower,ci.upper
871,4.700316828284253e-4,5.011334680550277e-4,2.4187060721918407e-4,6.463747876453055e-4,3.2186036515706614e-4,1.5009204496940218e-5,4.5502247833148507e-4,4.8504088732536553e-4
872,4.727358734920406e-4,5.073533433810182e-4,2.4241972093477492e-4,6.477150619176377e-4,3.250162929559859e-4,1.5043279575942724e-5,4.576925939160979e-4,4.877791530679833e-4
873,4.7545302588325846e-4,5.116851898294879e-4,2.4297716972718883e-4,6.490509507239145e-4,3.3050012191641523e-4,1.5077871885517284e-5,4.6037515399774116e-4,4.905308977687758e-4
874,4.7818317869614666e-4,5.142562116422299e-4,2.4354334955870662e-4,6.505474893829453e-4,3.3481599766822497e-4,1.511300599697876e-5,4.630701726991679e-4,4.932961846931254e-4
875,4.809263713706459e-4,5.167441298803118e-4,2.4411865612655636e-4,6.531854290001628e-4,3.397255617237499e-4,1.5148706465194248e-5,4.657776649054516e-4,4.960750778358401e-4
876,4.836826442431786e-4,5.192330115225591e-4,2.4470348417980457e-4,6.584577276185694e-4,3.4221701300239156e-4,1.5184997786192981e-5,4.684976464569856e-4,4.988676420293716e-4
877,4.8645203870774226e-4,5.21722789596597e-4,2.452982268039963e-4,6.671369183809707e-4,3.4340833277050664e-4,1.5221904352774884e-5,4.7123013435496736e-4,5.016739430605172e-4
878,4.892345973880176e-4,5.246362120947944e-4,2.4590327467364115e-4,6.701541974334874e-4,3.446008985972135e-4,1.5259450408123844e-5,4.7397514697989377e-4,5.044940477961415e-4
879,4.920303643209033e-4,5.274236051969344e-4,2.4651901527273355e-4,6.728759785546477e-4,3.4794389149037975e-4,1.529765999743732e-5,4.767327043234659e-4,5.073280243183406e-4
880,4.948393851520476e-4,5.292518391151597e-4,2.471458320836686e-4,6.754790704098963e-4,3.509422302702096e-4,1.5336556917594794e-5,4.795028282344528e-4,5.101759420696424e-4
881,4.976617073438264e-4,5.329637435812344e-4,2.477841037450266e-4,6.780790793954259e-4,3.573062140282528e-4,1.5376164664894336e-5,4.82285542678932e-4,5.130378720087207e-4
882,5.004973803963177e-4,5.354844156274231e-4,2.484342031788771e-4,6.820952403939173e-4,3.5887751850862987e-4,1.541650638089774e-5,4.850808740154199e-4,5.159138867772154e-4
883,5.033464560818189e-4,5.379649500269249e-4,2.490964966884145e-4,6.867112068359585e-4,3.6044980992169844e-4,1.5457604796434584e-5,4.878888512853843e-4,5.188040608782535e-4
884,5.062089886934097e-4,5.404458141313392e-4,2.4977134302689793e-4,6.893061192385805e-4,3.6202305896550435e-4,1.5499482173825588e-5,4.907095065195841e-4,5.217084708672352e-4
885,5.090850353081376e-4,5.429269415728659e-4,2.5045909243907096e-4,6.918975857743197e-4,3.6359723632747116e-4,1.554216024739821e-5,4.935428750607394e-4,5.246271955555359e-4
886,5.119746560653995e-4,5.454082660004302e-4,2.511600856764276e-4,6.950766436871142e-4,3.667518355633552e-4,1.5585660162379295e-5,4.963889959030202e-4,5.275603162277788e-4
887,5.148779144610576e-4,5.47889721083464e-4,2.5187465298788915e-4,6.980346944907342e-4,3.7173460674101315e-4,1.5630002412261842e-5,4.992479120487957e-4,5.305079168733195e-4
888,5.177948776579085e-4,5.49675945909832e-4,2.526031130876885e-4,7.011144889853266e-4,3.7715810651799586e-4,1.567520677475737e-5,5.021196708831511e-4,5.334700844326659e-4
889,5.207256168130388e-4,5.520965565696224e-4,2.5334577210246604e-4,7.039700384521356e-4,3.824701376130462e-4,1.572129224645832e-5,5.050043245665805e-4,5.36446909059497e-4
890,5.236702074227107e-4,5.553342073464985e-4,2.5410292249984716e-4,7.116841169489717e-4,3.841974804742864e-4,1.5768276976351253e-5,5.079019304463594e-4,5.394384843990619e-4
891,5.266287296853284e-4,5.578155222876546e-4,2.5487484200099664e-4,7.174831739836428e-4,3.856761822038487e-4,1.581617819833574e-5,5.108125514869927e-4,5.424449078836642e-4
892,5.296012688831064e-4,5.602966366705688e-4,2.5566179247992746e-4,7.200217458800652e-4,3.8725409628269266e-4,1.5865012162921337e-5,5.13736256720185e-4,5.454662810460278e-4
893,5.325879157829981e-4,5.627774843663731e-4,2.564640188525981e-4,7.228364777309291e-4,3.9093888659288766e-4,1.5914794068290848e-5,5.166731217147073e-4,5.485027098512889e-4
894,5.355887670575443e-4,5.655453195923933e-4,2.572817479591526e-4,7.253469651116483e-4,3.9358079996283017e-4,1.596553799093811e-5,5.196232290666062e-4,5.515543050484823e-4
895,5.386039257261414e-4,5.696367848685437e-4,2.581151874429123e-4,7.289905505397582e-4,3.9910090166694054e-4,1.6017256816104155e-5,5.225866689100372e-4,5.546211825422456e-4
896,5.416335016173756e-4,5.772731010330552e-4,2.589645246300914e-4,7.336105216199622e-4,4.0376159835506833e-4,1.606996216825831e-5,5.255635394491173e-4,5.577034637856339e-4
897,5.446776118529831e-4,5.83783972346113e-4,2.598299254145168e-4,7.37216705353718e-4,4.0684793845881966e-4,1.612366434188986e-5,5.285539475110933e-4,5.60801276194873e-4
898,5.477363813539655e-4,5.86744991419183e-4,2.607115331519775e-4,7.448562232124687e-4,4.0903065151511454e-4,1.617837223289723e-5,5.315580091210683e-4,5.639147535868627e-4
899,5.508099433694274e-4,5.892048640625215e-4,2.6160946756920866e-4,7.507199886756443e-4,4.1153431908413967e-4,1.6234093270885323e-5,5.34575850098542e-4,5.670440366403127e-4
900,5.538984400286802e-4,5.916636255069995e-4,2.625238236929035e-4,7.532772457410913e-4,4.139147673678016e-4,1.6290833352705715e-5,5.376076066759745e-4,5.701892733813859e-4
901,5.570020229170409e-4,5.942704635236845e-4,2.634546708045227e-4,7.557473223998923e-4,4.192787615420257e-4,1.634859677759768e-5,5.406534261394432e-4,5.733506196946386e-4
902,5.601208536759001e-4,5.965775563384351e-4,2.644020514271568e-4,7.582121101644085e-4,4.216061619012152e-4,1.6407386184318225e-5,5.437134674915819e-4,5.765282398602184e-4
903,5.632551046273947e-4,5.999957289481738e-4,2.6536598035108643e-4,7.606715461799444e-4,4.2308183410873625e-4,1.6467202490673568e-5,5.467879021367211e-4,5.797223071180682e-4
904,5.664049594241878e-4,6.030559402729796e-4,2.663464437052353e-4,7.688003787907785e-4,4.262710385775505e-4,1.652804483589843e-5,5.498769145882894e-4,5.829330042600863e-4
905,5.6957061372464e-4,6.066285739695476e-4,2.6734339808216794e-4,7.732848667533733e-4,4.3036800196232146e-4,1.6589910526358046e-5,5.52980703198282e-4,5.861605242509981e-4
906,5.727522758937336e-4,6.085153360757406e-4,2.683567697248746e-4,7.756771359828028e-4,4.3269969013984353e-4,1.6652794985084364e-5,5.560994809086492e-4,5.89405070878818e-4
907,5.75950167729985e-4,6.113327392520692e-4,2.6938645378414723e-4,7.780635463250865e-4,4.350344088741699e-4,1.671669170569274e-5,5.592334760242923e-4,5.926668594356778e-4
908,5.791645252186034e-4,6.147841228859459e-4,2.704323136560085e-4,7.806343026342202e-4,4.373721002118276e-4,1.67815922112663e-5,5.623829330073371e-4,5.959461174298696e-4
909,5.823955993109196e-4,6.204821991299152e-4,2.714941804092698e-4,7.844279679103949e-4,4.3971270604346857e-4,1.6847486018833245e-5,5.655481132920864e-4,5.992430853297528e-4
910,5.856436567303021e-4,6.219182805032283e-4,2.7257185231411267e-4,7.868151443496656e-4,4.4205616810749133e-4,1.69143606101131e-5,5.68729296120189e-4,6.025580173404152e-4
911,5.889089808044009e-4,6.233505470184056e-4,2.736650944832625e-4,7.891962155243058e-4,4.46616562795828e-4,1.6982201409249885e-5,5.71926779395151e-4,6.058911822136507e-4
912,5.921918723237108e-4,6.256510726259163e-4,2.7477363863825076e-4,7.915711233929156e-4,4.489816148804969e-4,1.7050991768307562e-5,5.751408805554033e-4,6.092428640920184e-4
913,5.954926504262186e-4,6.285485870457055e-4,2.7589718301411736e-4,7.939398102619323e-4,4.5190775903801314e-4,1.7120712961356405e-5,5.783719374648622e-4,6.12613363387575e-4
914,5.988116535078259e-4,6.326533163473867e-4,2.7703539241689837e-4,7.963022187875e-4,4.601388984568989e-4,1.719134418804034e-5,5.816203093197855e-4,6.160029976958662e-4
915,6.021492401581519e-4,6.364253413964216e-4,2.78187898449307e-4,8.007563898747174e-4,4.635339196302656e-4,1.7262862587581558e-5,5.848863775705704e-4,6.194121027457334e-4
916,6.05505790121165e-4,6.378155331748798e-4,2.793542999211444e-4,8.031090337807595e-4,4.650655031684565e-4,1.733524326424838e-5,5.881705468569166e-4,6.228410333854134e-4
917,6.08881705279983e-4,6.401369744907982e-4,2.8053416346221656e-4,8.054551832492147e-4,4.6659592035867137e-4,1.7408459325389654e-5,5.914732459545933e-4,6.262901646053727e-4
918,6.12277410665028e-4,6.415171425887066e-4,2.817270243568541e-4,8.083623869643162e-4,4.680715054800565e-4,1.7482481933220598e-5,5.947949287318073e-4,6.297598925982486e-4
919,6.156933554845862e-4,6.481420722948993e-4,2.829323876205692e-4,8.15163560531679e-4,4.6918427927152505e-4,1.7557280371634426e-5,5.981360751129518e-4,6.332506358562206e-4
920,6.191300141766757e-4,6.513535134724076e-4,2.841497293409258e-4,8.204463163135735e-4,4.702925362125911e-4,1.763282212940961e-5,6.014971920472661e-4,6.367628363060854e-4
921,6.225878874808853e-4,6.528875128254583e-4,2.8537849830632635e-4,8.232580446170216e-4,4.7270540343257556e-4,1.7709073001283752e-5,6.048788144796016e-4,6.40296960482169e-4
922,6.260675035288148e-4,6.552054812416276e-4,2.86618117948245e-4,8.277311096126584e-4,4.744369131373534e-4,1.7785997208478224e-5,6.082815063203366e-4,6.43853500737293e-4
923,6.295694189513717e-4,6.585220087161974e-4,2.878679886242594e-4,8.322737346757777e-4,4.7928523581616513e-4,1.786355754037101e-5,6.117058614110007e-4,6.474329764917427e-4
924,6.330942200011797e-4,6.612602397970014e-4,2.891274902713264e-4,8.370358222449262e-4,4.8041430644383426e-4,1.7941715519144883e-5,6.151525044820348e-4,6.510359355203245e-4
925,6.366425236879618e-4,6.646027237795745e-4,2.903959854608219e-4,8.404544165146061e-4,4.8370169513902095e-4,1.8020431589366964e-5,6.186220920985948e-4,6.546629552773288e-4
926,6.402149789247297e-4,6.676783300522988e-4,2.916728228891976e-4,8.48449402015164e-4,4.871325392997815e-4,1.8099665334600304e-5,6.221153135901295e-4,6.5831464425933e-4
927,6.438122676822162e-4,6.705987958243691e-4,2.929573413404329e-4,8.505977669092076e-4,4.889018550469584e-4,1.8179375723292603e-5,6.256328919589236e-4,6.619916434055089e-4
928,6.474351061489175e-4,6.724925504312917e-4,2.942488741590148e-4,8.527384594922942e-4,4.967354336525258e-4,1.8259521386345572e-5,6.29175584762572e-4,6.65694627535263e-4
929,6.510842458937251e-4,6.748024652417067e-4,2.9554675427472107e-4,8.548714344954538e-4,0.00049947823050798805,1.8340060928926266e-5,6.327441849647989e-4,6.694243068226513e-4
930,6.547604750280388e-4,6.768124113995727e-4,2.968503198232212e-4,8.573116934270357e-4,5.040289875356032e-4,1.842095327925172e-5,6.363395217487871e-4,6.731814283072906e-4
931,6.584646193638496e-4,6.793105334356337e-4,2.981589204091901e-4,8.644307015496294e-4,5.069942739688391e-4,1.850215807724449e-5,6.39962461286605e-4,6.769667774410941e-4
932,6.621975435641544e-4,6.818963003055747e-4,2.9947192406144915e-4,8.720564918433448e-4,5.098051484729341e-4,1.858363610613176e-5,6.436139074580227e-4,6.807811796702861e-4
933,6.659601522817587e-4,6.846119858669317e-4,3.007887249323944e-4,8.741196494681823e-4,5.127362253160354e-4,1.866534977023091e-5,6.472948025115278e-4,6.846255020519895e-4
934,6.69753391282214e-4,6.866079081131589e-4,3.021087517966577e-4,8.761746200535353e-4,5.149915026076822e-4,1.8747263622331296e-5,6.510061276598828e-4,6.885006549045453e-4
935,6.735782485464941e-4,6.889582527633972e-4,3.03431477406585e-4,8.782213626463538e-4,5.175320057868515e-4,1.882934494424549e-5,6.547489036022486e-4,6.924075934907397e-4
936,6.77435755348634e-4,6.926014399351839e-4,3.047564287644749e-4,8.802598366908825e-4,5.199311774838846e-4,1.8911564384249814e-5,6.585241909643842e-4,6.963473197328838e-4
937,6.813269873033936e-4,6.967550174292683e-4,3.060831983736805e-4,8.834209034780105e-4,5.217933914803724e-4,1.8993896655267958e-5,6.623330906481256e-4,7.003208839586615e-4
938,6.852530653786448e-4,7.012328821854923e-4,3.074114565323884e-4,8.907041994583387e-4,5.230693241799426e-4,1.9076321297757526e-5,6.661767440808873e-4,7.043293866764023e-4
939,6.892151568670817e-4,7.03178895247996e-4,3.087409647351737e-4,8.932860795367176e-4,5.245112332879129e-4,1.9158823511339353e-5,6.700563333557424e-4,7.08373980378421e-4
940,6.932144763114419e-4,7.061050812242236e-4,3.100715902479516e-4,8.963403370935433e-4,5.265471993645577e-4,1.9241395059241543e-5,6.739730812522004e-4,7.124558713706835e-4
941,6.972522863773098e-4,7.072207878423925e-4,3.1140332192172997e-4,9.014422315256663e-4,5.306107700117976e-4,1.9324035249616878e-5,6.779282511276929e-4,7.165763216269266e-4
942,7.013298986673051e-4,7.101321699031036e-4,3.127362873092598e-4,9.082505612279198e-4,5.321827817874701e-4,1.9406751997711236e-5,6.819231466695939e-4,7.207366506650163e-4
943,7.054486744701955e-4,7.112275064076068e-4,3.140707711460993e-4,9.153782517473881e-4,5.337526685331096e-4,1.9489562972700168e-5,6.859591114974954e-4,7.249382374428957e-4
944,7.096100254383911e-4,7.141079960336022e-4,3.15407235253537e-4,9.181668116708155e-4,5.391472199244439e-4,1.9572496832758553e-5,6.900375286056326e-4,7.291825222711497e-4
945,7.138154141869572e-4,7.176047068739937e-4,3.1674633991481924e-4,9.213776904348219e-4,5.415511392672702e-4,1.9655594551555687e-5,6.941598196354015e-4,7.334710087385129e-4
946,7.180663548071562e-4,7.186620679290709e-4,3.180889667679881e-4,9.253478387727677e-4,5.439552795449849e-4,1.973891083886311e-5,6.98327443968293e-4,7.378052656460193e-4
947,7.22364413287477e-4,7.207400055335408e-4,3.194362432479435e-4,9.281811933819585e-4,5.463595794404703e-4,1.982251565729913e-5,7.025418976301779e-4,7.421869289447762e-4
948,7.267112078347509e-4,7.217854227841111e-4,3.2078956859653507e-4,9.328786132128015e-4,5.487639776464357e-4,1.9906495836376845e-5,7.068047119983741e-4,7.466177036711278e-4
949,7.311084090881203e-4,7.234936228837378e-4,3.221506414423975e-4,9.397753927824355e-4,5.511684128687629e-4,1.999095678396222e-5,7.111174523041581e-4,7.510993658720825e-4
950,7.35557740218266e-4,7.268004750634773e-4,3.2352148893101916e-4,9.441403031512902e-4,5.535728238298031e-4,2.0076024293931273e-5,7.154817159243347e-4,7.556337645121973e-4
951,7.400609769044909e-4,7.30892258898173e-4,3.2490449736002913e-4,9.49548797989609e-4,5.559771492716944e-4,2.016184644723323e-5,7.198991304572576e-4,7.602228233517241e-4
952,7.446199471819899e-4,7.3492553915835e-4,3.263024442440558e-4,9.518492110833473e-4,5.582713010463024e-4,2.0248595601665223e-5,7.243713515803247e-4,7.648685427836552e-4
953,7.492365311518081e-4,7.379457256151123e-4,3.2771853169753616e-4,9.579352391496686e-4,5.607852986852023e-4,2.0336470463432023e-5,7.289000606883761e-4,7.695730016152401e-4
954,7.539126605458921e-4,7.393989356632413e-4,3.291564209818451e-4,9.646126019104717e-4,5.631890002695344e-4,2.0425698230957304e-5,7.334869623149348e-4,7.743383587768494e-4
955,7.586503181397494e-4,7.433699064342377e-4,3.306202680148348e-4,9.695308887015769e-4,5.690514916146086e-4,2.0516536798416933e-5,7.381337813413324e-4,0.00077916685493816635
956,7.634515370053259e-4,7.449381123348542e-4,3.321147595859729e-4,9.739884849587567e-4,5.764848621635056e-4,2.0609277003058e-5,7.428422600022679e-4,7.840608140083839e-4
957,7.683183995967298e-4,7.465178701960603e-4,3.336451499586357e-4,9.801446010916188e-4,5.818886197530527e-4,2.0704244896542587e-5,7.476141547001872e-4,7.890226444932723e-4
958,7.732530366616612e-4,7.509752073672621e-4,3.3521729747297194e-4,9.823602674962407e-4,5.83348972371008e-4,2.0801804016327016e-5,7.524512326453342e-4,7.940548406779883e-4
959,7.782576259716217e-4,7.532967365192746e-4,3.3683770068849143e-4,9.916239162122969e-4,5.848062894586837e-4,2.0902357628478786e-5,7.57355268343143e-4,7.991599836001005e-4
960,7.833343908639999e-4,7.589986606047673e-4,3.3851353352594893e-4,9.936996903210289e-4,5.8853578482453e-4,2.100635090839516e-5,7.623280399556047e-4,8.043407417723951e-4
961,7.88485598589637e-4,7.620795046118141e-4,3.4025267878475885e-4,9.95764617625053e-4,5.91735139904196e-4,2.1114273020715764e-5,7.673713255689212e-4,8.095998716103527e-4
962,7.937135584594878e-4,7.671416303184625e-4,3.4206375932671005e-4,9.990067800229711e-4,5.933507674593292e-4,2.1226659054418247e-5,7.724868994050695e-4,8.149402175139061e-4
963,7.990206197845058e-4,7.746359132564356e-4,3.439561661321047e-4,0.0010075944907106341,6.026823993463876e-4,2.134409176383312e-5,7.776765280206727e-4,8.20364711548339e-4
964,8.044091696030864e-4,7.791073753998191e-4,3.459400823537056e-4,0.0010096240990510187,6.040698954225895e-4,2.1467203061303926e-5,7.829419665417825e-4,8.258763726643904e-4
965,8.098816301908697e-4,7.853732620333317e-4,3.4802650242141115e-4,0.001014238000149541,6.068007208851512e-4,2.1596675202721813e-5,7.882849549881479e-4,8.314783053935915e-4
966,8.154404563479902e-4,7.908808876009262e-4,3.502272451911524e-4,0.0010186933626569388,6.11558069890956e-4,2.173324160347623e-5,7.937072147445139e-4,8.371736979514665e-4
967,8.21088132459461e-4,7.969448145418959e-4,3.525549600909793e-4,0.0010208015792460832,6.169052589091877e-4,2.187768721984836e-5,7.992104452396127e-4,8.429658196793093e-4
968,8.268271693246204e-4,8.003288469609456e-4,3.550231252016292e-4,0.0010226709926786808,6.182500294964758e-4,2.2030848429901415e-5,8.04796320894719e-4,8.488580177545219e-4
969,8.326601007523165e-4,8.126572974441171e-4,3.5764603622490175e-4,0.0010258585393524118,6.198853725701937e-4,2.2193612348916595e-5,8.104664884033999e-4,8.54853713101233e-4
970,8.385894799187551e-4,8.156228530018052e-4,3.6043878534695704e-4,0.0010300218385294684,6.221997328756134e-4,2.236691551776172e-5,8.162225644009933e-4,8.609563954365168e-4
971,8.446178754857458e-4,8.180848048622969e-4,3.6341722910152675e-4,0.001032451156466975,6.281693635107309e-4,2.255174190865286e-5,8.22066133577093e-4,8.671696173943987e-4
972,8.507478674774109e-4,8.23171266516498e-4,3.665979444842555e-4,0.001036168954759771,6.318585692125282e-4,2.274912020184364e-5,8.279987472755672e-4,8.734969876792545e-4
973,8.569820429142161e-4,8.282676119078743e-4,3.699981727672791e-4,0.0010380006289234028,6.378770224545561e-4,2.29601202990565e-5,8.340219226151596e-4,8.799421632132725e-4
974,8.633229912036592e-4,8.400288422615088e-4,3.736357507126537e-4,0.0010430608834807208,6.400586966616064e-4,2.3185849054953697e-5,8.401371421487055e-4,8.86508840258613e-4
975,8.69773299287704e-4,8.49958898132277e-4,3.7752902918178056e-4,0.0010464380574481357,6.413222492688684e-4,2.342744522647075e-5,8.463458540612333e-4,8.932007445141747e-4
976,8.763355465476444e-4,8.532818192389645e-4,3.816967794786546e-4,0.001048099370766099,6.43004660342489e-4,2.368607366097614e-5,8.526494728866682e-4,9.000216202086206e-4
977,8.830122994678435e-4,8.563015009131348e-4,3.861580881370891e-4,0.001050750412458982,6.478570358858317e-4,2.396291876732564e-5,8.590493807005178e-4,9.069752182351692e-4
978,8.898061060603972e-4,8.639836476196754e-4,3.9093224125116496e-4,0.0010524741692389844,6.51044530480337e-4,2.42591773380247e-5,8.655469287223725e-4,9.140652833984218e-4
979,8.967194900536372e-4,8.691954109159936e-4,3.9603859983603965e-4,0.001056783351385146,6.550159794409185e-4,2.457605081478261e-5,8.721434392388546e-4,9.212955408684199e-4
